t,1M,6M,1.0Y,1.5Y,2.0Y,2.5Y,3.0Y,3.5Y,4.0Y,4.5Y,5.0Y,5.5Y,6.0Y,6.5Y,7.0Y,7.5Y,8.0Y,8.5Y,9.0Y,9.5Y,10.0Y,10.5Y,11.0Y,11.5Y,12.0Y,12.5Y,13.0Y,13.5Y,14.0Y,14.5Y,15.0Y,15.5Y,16.0Y,16.5Y,17.0Y,17.5Y,18.0Y,18.5Y,19.0Y,19.5Y,20.0Y,20.5Y,21.0Y,21.5Y,22.0Y,22.5Y,23.0Y,23.5Y,24.0Y,24.5Y,25.0Y
1216,4.404117,4.238557,4.312505,4.4539456,4.5736823,4.6575084,4.709605,4.756964,4.7656446,4.752503,4.7622995,4.7714734,4.7505364,4.7460175,4.7270074,4.6999264,4.699781,4.6877637,4.654345,4.648556,4.66582,4.6438565,4.642315,4.63653,4.6160965,4.6049886,4.5896716,4.57817,4.5349293,4.5082293,4.470962,4.452281,4.425001,4.375165,4.367117,4.330225,4.287776,4.254008,4.230231,4.214175,4.1699195,4.1507993,4.120209,4.118066,4.0952544,4.052861,4.031991,3.986439,3.9812043,3.96047,3.9361327
1217,4.397227,4.224719,4.2911396,4.432024,4.553225,4.6395154,4.6933184,4.741855,4.7514515,4.7402186,4.750571,4.7616606,4.741801,4.7379994,4.71937,4.6924205,4.693714,4.6818438,4.648413,4.6426964,4.661113,4.6388516,4.6390567,4.6328306,4.612126,4.6019893,4.5864854,4.576321,4.5323043,4.5055933,4.4680877,4.4506493,4.423725,4.373937,4.3663545,4.3293166,4.286591,4.2540584,4.231388,4.214742,4.170394,4.153094,4.1206875,4.119965,4.098163,4.0550966,4.035157,3.9890509,3.9853911,3.964663,3.9414277
1218,4.381973,4.2135105,4.2971916,4.445313,4.5708528,4.646714,4.698054,4.7464423,4.757858,4.7458134,4.759207,4.7674074,4.747237,4.744131,4.7284527,4.705056,4.703147,4.6923485,4.6648173,4.658618,4.6742134,4.654698,4.6483207,4.6469917,4.62461,4.614359,4.5998273,4.586522,4.5494747,4.5239453,4.488596,4.470646,4.4447875,4.394643,4.385557,4.3502393,4.3061166,4.2728667,4.251274,4.235502,4.191651,4.172179,4.140506,4.1359625,4.1096845,4.07328,4.0462704,4.007038,4.0008388,3.9770813,3.9477913
1219,4.394926,4.2389336,4.3389797,4.4879413,4.612804,4.677641,4.723096,4.7671304,4.7783527,4.7639675,4.778417,4.7824116,4.759938,4.7569876,4.7423596,4.7207317,4.7149544,4.7050567,4.6820025,4.6747966,4.6884184,4.6712594,4.6597176,4.6626835,4.6376934,4.6279616,4.6137347,4.5970845,4.5664954,4.5428486,4.5092998,4.4896803,4.4644833,4.4156218,4.404125,4.3703337,4.325883,4.2902083,4.2689857,4.255014,4.210741,4.1888437,4.159201,4.152697,4.1206393,4.089454,4.057773,4.0226855,4.0130086,3.9874058,3.9519413
1220,4.342031,4.248253,4.369425,4.5331955,4.6743846,4.727562,4.775137,4.8003197,4.825552,4.815495,4.825719,4.8240476,4.8018527,4.7937784,4.78506,4.761727,4.7478104,4.741183,4.718002,4.7116275,4.7176547,4.6956186,4.6858406,4.6868625,4.6539445,4.6446595,4.6321726,4.608755,4.5756207,4.5594244,4.5159383,4.4975905,4.464528,4.4233756,4.4051895,4.373352,4.3252974,4.2842903,4.273789,4.248964,4.199328,4.1858516,4.1537466,4.1413646,4.1048145,4.0800138,4.0445557,4.0183344,4.0042095,3.9831853,3.9422438
1221,4.3921447,4.2731423,4.3816957,4.535373,4.667678,4.721255,4.765778,4.7974744,4.8151326,4.799464,4.810407,4.8094215,4.785527,4.77878,4.767417,4.7435956,4.7320843,4.724028,4.7005334,4.6937404,4.703934,4.683202,4.6723237,4.6761103,4.6464252,4.6367197,4.625136,4.602541,4.572343,4.552384,4.513546,4.4954033,4.4658356,4.419017,4.4043703,4.3737,4.3267784,4.2870417,4.270601,4.251722,4.204902,4.187442,4.157311,4.146457,4.110877,4.084665,4.0477185,4.018836,4.005171,3.9817293,3.943004
1222,4.2738333,4.1829643,4.319472,4.492166,4.641453,4.701819,4.7571316,4.7809405,4.8124113,4.8108597,4.824925,4.8252974,4.8057575,4.7991896,4.7926736,4.7721453,4.7580423,4.753259,4.7319655,4.7252293,4.7280226,4.7067213,4.6981425,4.698094,4.6604133,4.6533465,4.6375127,4.6157036,4.5809464,4.567693,4.5213594,4.5021677,4.463687,4.4293966,4.409008,4.3738236,4.3264,4.286697,4.27894,4.252174,4.1989703,4.188091,4.154284,4.1417055,4.106601,4.0803385,4.0494127,4.023874,4.0092735,3.9898148,3.9479911
1223,4.253297,4.24453,4.398844,4.572428,4.7245865,4.8003497,4.863049,4.879503,4.904526,4.906923,4.915944,4.905037,4.8926544,4.8794355,4.8692217,4.8470902,4.830912,4.8149486,4.798665,4.7809343,4.7771215,4.7530274,4.7533526,4.735508,4.6981773,4.691287,4.673736,4.642003,4.6151156,4.579119,4.553217,4.510776,4.4741,4.457345,4.409592,4.377862,4.357745,4.3145475,4.2926116,4.2591944,4.219246,4.19313,4.170403,4.1495814,4.1245894,4.092527,4.0687137,4.0414553,4.0083556,3.9881673,3.9730997
1224,4.2257185,4.165378,4.3481913,4.5456276,4.682937,4.7522078,4.809541,4.837395,4.8624005,4.863993,4.877415,4.875246,4.8559585,4.845631,4.8338304,4.8163447,4.8004446,4.790021,4.767316,4.759182,4.7533574,4.735354,4.718942,4.7119274,4.6807976,4.6649675,4.640276,4.6231275,4.5814357,4.5614295,4.518732,4.48857,4.4423304,4.4249444,4.3984075,4.3533545,4.3077273,4.2749767,4.2629623,4.225223,4.1765113,4.1544914,4.1240673,4.1133695,4.086106,4.0443344,4.0315676,3.9971967,3.979995,3.9678779,3.9283104
1225,4.333526,4.1884613,4.309386,4.475726,4.6088653,4.682528,4.736342,4.7811375,4.797548,4.7827845,4.79682,4.7999043,4.777929,4.7717557,4.759414,4.734609,4.7288113,4.718058,4.6889153,4.6847167,4.693758,4.6719017,4.6595016,4.6604404,4.6352654,4.6209917,4.609349,4.5891023,4.551351,4.5281277,4.487486,4.4684186,4.437245,4.38563,4.3782883,4.3405385,4.2947245,4.256465,4.233468,4.2201104,4.1732316,4.1498923,4.1247807,4.1114836,4.0823946,4.0492826,4.0166883,3.9831483,3.9716513,3.9493268,3.9159596
1226,4.259741,4.178946,4.3348594,4.5249414,4.681862,4.75737,4.8118362,4.831094,4.86418,4.85348,4.861017,4.858511,4.8329945,4.818394,4.8136463,4.7791243,4.765991,4.755452,4.725997,4.717031,4.7185273,4.685605,4.6808195,4.680057,4.632879,4.622685,4.610444,4.57867,4.537438,4.5271273,4.463929,4.456218,4.4018793,4.363387,4.351827,4.3049016,4.2560635,4.2075095,4.1991506,4.176943,4.119557,4.1057653,4.0786867,4.0585527,4.025255,3.9976187,3.9607246,3.9378452,3.9186924,3.9011366,3.867178
1227,4.2406864,4.1287837,4.2893662,4.486773,4.6384125,4.719235,4.7856884,4.8193855,4.847559,4.8320446,4.8414087,4.838425,4.8171425,4.800661,4.7954764,4.7646494,4.7537656,4.740593,4.7095695,4.7059445,4.703787,4.6735315,4.66303,4.664407,4.6300545,4.6121283,4.602772,4.5701776,4.5311775,4.510508,4.4549713,4.443139,4.3909354,4.346026,4.337762,4.29339,4.2459,4.2045064,4.1822643,4.1612234,4.1129675,4.0906324,4.0682454,4.040849,4.0150185,3.9834282,3.9435577,3.9208128,3.9006112,3.8831553,3.8548284
1228,4.37336,4.2422175,4.3551354,4.512002,4.631639,4.719239,4.779789,4.8166857,4.8286343,4.8087716,4.813572,4.8130736,4.7906036,4.777919,4.7593565,4.7278585,4.7222767,4.7082386,4.6672287,4.666712,4.6737523,4.6479554,4.642738,4.6380367,4.619788,4.599896,4.588153,4.5667443,4.52114,4.493647,4.451326,4.4279146,4.3915043,4.342672,4.334841,4.2961426,4.2553,4.2174606,4.183488,4.167159,4.123991,4.0990252,4.0791974,4.066077,4.042606,3.998598,3.9746072,3.9313078,3.9171164,3.9037764,3.8793454
1229,4.2846155,4.1624813,4.297162,4.478751,4.626111,4.69736,4.7543983,4.792175,4.8172297,4.8040204,4.817067,4.81801,4.7961626,4.7868114,4.7793674,4.7523746,4.7434053,4.7332034,4.7042603,4.699706,4.7047353,4.6785073,4.666713,4.6679544,4.6362667,4.621971,4.6123543,4.586861,4.5477576,4.5283937,4.479764,4.465212,4.427304,4.376779,4.369212,4.330043,4.281091,4.2397723,4.222784,4.2052503,4.154951,4.1359587,4.109332,4.0908256,4.060477,4.0319014,3.993702,3.967717,3.953769,3.932496,3.8977916
1230,4.431534,4.2733374,4.335071,4.46971,4.5856457,4.670132,4.7207785,4.7636547,4.771264,4.7576222,4.764376,4.7730503,4.751435,4.7460337,4.724933,4.695939,4.6956415,4.6831555,4.647478,4.6411786,4.659944,4.636882,4.638572,4.631054,4.6109014,4.6001515,4.584529,4.5737467,4.528768,4.5018363,4.464415,4.445688,4.418104,4.369598,4.3606615,4.324759,4.282954,4.2491293,4.22553,4.207345,4.163301,4.14634,4.1146173,4.1152515,4.0930147,4.0483627,4.030393,3.982082,3.977136,3.9583433,3.9354844
1231,4.4100633,4.2552543,4.259411,4.3887873,4.511088,4.6147375,4.6804094,4.711889,4.7285814,4.723697,4.724044,4.736007,4.720827,4.7142096,4.690158,4.656576,4.6598988,4.646935,4.5994983,4.59579,4.6178374,4.5889034,4.60452,4.58952,4.572975,4.561001,4.547165,4.541402,4.483617,4.455895,4.4153914,4.399443,4.370576,4.3221774,4.315131,4.28274,4.24115,4.211692,4.1902175,4.160176,4.1173463,4.1154118,4.0753717,4.0837593,4.068746,4.0160646,4.006486,3.9525163,3.952769,3.9440553,3.927903
1232,4.421549,4.269928,4.25307,4.375296,4.4984107,4.6019716,4.6760855,4.6904554,4.7122855,4.7097287,4.7060738,4.712628,4.697707,4.6879125,4.6622725,4.6278896,4.628758,4.6139913,4.5671573,4.5634007,4.5834117,4.5537715,4.574474,4.562951,4.544751,4.533855,4.520483,4.5115104,4.4585414,4.4336996,4.3911614,4.378782,4.341589,4.3012657,4.291766,4.2633076,4.220988,4.198853,4.1737943,4.1348515,4.097163,4.1009107,4.056138,4.0647707,4.054486,3.996926,3.9891346,3.936066,3.9338648,3.9307241,3.9156086
1233,4.3669214,4.2013483,4.1730986,4.303547,4.435003,4.550237,4.63035,4.655219,4.6805606,4.683716,4.6831703,4.697293,4.687559,4.6810284,4.657359,4.623471,4.629238,4.6161366,4.5650706,4.563293,4.5859175,4.554577,4.5775743,4.5614614,4.545548,4.5339,4.521078,4.5173473,4.455994,4.4288626,4.3865147,4.374101,4.3425207,4.295736,4.289998,4.2598653,4.217507,4.194175,4.1733117,4.135649,4.0950027,4.1028557,4.0560474,4.067435,4.057879,4.0012455,3.9942675,3.940311,3.9436634,3.9403083,3.9271457
1234,4.391014,4.2398767,4.2431803,4.3743324,4.4990754,4.606988,4.681272,4.7036777,4.724578,4.721244,4.719676,4.728028,4.714954,4.7058334,4.6819043,4.648056,4.6495667,4.636052,4.5875483,4.585589,4.6039395,4.5747137,4.5923843,4.579233,4.5628004,4.549392,4.5358787,4.527161,4.4716473,4.444299,4.4032707,4.386903,4.3532915,4.308995,4.3000307,4.268813,4.228853,4.201739,4.1760273,4.142027,4.102303,4.102487,4.0624857,4.0689955,4.054722,4.0011096,3.9905608,3.9384491,3.9356947,3.9312403,3.915391
1235,4.4359202,4.3032446,4.360478,4.489626,4.6025968,4.6971602,4.7615285,4.7805457,4.792942,4.778658,4.7765627,4.7751565,4.755118,4.742593,4.717257,4.6840854,4.678732,4.664306,4.6209025,4.6179924,4.6295724,4.6045127,4.612823,4.605001,4.5875964,4.5721264,4.556728,4.5401707,4.4948606,4.4687357,4.429141,4.406509,4.368973,4.3288507,4.315513,4.2821727,4.2455926,4.21356,4.178776,4.152228,4.1140504,4.100301,4.071561,4.069607,4.049582,3.9993362,3.9838307,3.934021,3.9216344,3.9144304,3.8938699
1236,4.462445,4.3273044,4.3592925,4.4824753,4.596554,4.685165,4.7457137,4.750227,4.768752,4.7553806,4.7487206,4.739136,4.7170234,4.7022724,4.6745634,4.6415467,4.6325545,4.616635,4.57847,4.5729675,4.5825467,4.561767,4.569859,4.5643334,4.549145,4.5343018,4.5232935,4.506016,4.4638953,4.4462466,4.4030285,4.3875113,4.34445,4.3095174,4.2949643,4.2681847,4.226038,4.1998754,4.1660705,4.127394,4.0951014,4.0815997,4.049227,4.0434704,4.029063,3.976119,3.9636,3.9137359,3.8975518,3.8918958,3.869669
1237,4.448793,4.294658,4.2849355,4.406099,4.5284147,4.620353,4.6807323,4.681238,4.70837,4.7014675,4.693689,4.683517,4.6628504,4.650126,4.620739,4.5885377,4.581051,4.5650644,4.528552,4.5212646,4.532901,4.515106,4.5251374,4.517199,4.506422,4.4925437,4.4863176,4.474636,4.427064,4.4171724,4.369911,4.3624787,4.3197317,4.2832007,4.272218,4.2508674,4.2017627,4.1813865,4.1534214,4.1040745,4.074435,4.065109,4.0260315,4.020037,4.0138607,3.9574585,3.9504209,3.8983185,3.884932,3.879741,3.857443
1238,4.4130654,4.252034,4.249452,4.3785458,4.50577,4.6023145,4.6642094,4.6661363,4.6971493,4.691478,4.6843014,4.672151,4.653503,4.6406565,4.612124,4.581064,4.5729485,4.5576315,4.5218616,4.51572,4.523903,4.5090456,4.5162296,4.507597,4.500527,4.484109,4.4801226,4.4688025,4.4194922,4.412035,4.3638434,4.356268,4.31397,4.2757587,4.2653623,4.244321,4.194765,4.173259,4.144477,4.0935903,4.0653524,4.0527964,4.0165706,4.00559,3.9994926,3.9454012,3.9371035,3.886214,3.8705943,3.8652022,3.8416584
1239,4.4034433,4.2421637,4.250731,4.3835745,4.5115023,4.6078253,4.6683326,4.669555,4.7016506,4.694806,4.687473,4.672079,4.653244,4.6395836,4.61116,4.580793,4.5709167,4.5557375,4.5215425,4.5156827,4.5207605,4.508474,4.5124683,4.5044327,4.499398,4.4812355,4.478527,4.4660597,4.4176407,4.412184,4.36356,4.3553047,4.31238,4.2742043,4.2632656,4.242515,4.1929016,4.1701517,4.139645,4.08831,4.061427,4.044794,4.011806,3.9964845,3.989637,3.9373481,3.9276903,3.8778481,3.8591228,3.8532453,3.8280852
1240,4.318375,4.1376753,4.155682,4.306617,4.4473987,4.5548177,4.618571,4.6221566,4.664889,4.6619644,4.6557646,4.635365,4.6213803,4.6077394,4.580944,4.553415,4.5421906,4.5285373,4.496544,4.4929748,4.4902267,4.4855123,4.483026,4.473013,4.4775143,4.4535546,4.457028,4.4463367,4.393008,4.3948426,4.343262,4.336178,4.2942605,4.2519555,4.242981,4.2240305,4.1720247,4.1476846,4.116252,4.059279,4.0362654,4.012611,3.9851873,3.9579575,3.952807,3.9053144,3.8936982,3.8463027,3.822671,3.816368,3.7881658
1241,4.285893,4.1009526,4.124996,4.2823935,4.42684,4.5398583,4.607381,4.614709,4.659179,4.657754,4.6528263,4.633918,4.6225004,4.609201,4.5838223,4.5567646,4.5464964,4.533583,4.5002394,4.4982896,4.4942484,4.4895606,4.486722,4.475641,4.481503,4.456064,4.459783,4.4496136,4.3942075,4.394929,4.3436294,4.3352094,4.294586,4.2503858,4.241985,4.2217603,4.170928,4.1451917,4.113359,4.057498,4.034038,4.010064,3.984106,3.9556203,3.9494815,3.903702,3.8907351,3.8442173,3.8207397,3.814651,3.7867913
1242,4.258622,4.075368,4.080058,4.2311726,4.3742867,4.5058584,4.59899,4.6315465,4.6633286,4.6698265,4.673424,4.686969,4.683964,4.6772256,4.6572814,4.6261015,4.6322823,4.6209774,4.5685787,4.571933,4.5861044,4.55805,4.576966,4.559941,4.549647,4.532336,4.520686,4.5160913,4.451864,4.4250555,4.3821077,4.3653035,4.3339667,4.2838707,4.2791104,4.2453322,4.2066092,4.180365,4.1535177,4.11874,4.079619,4.0816045,4.0425377,4.044282,4.033265,3.981739,3.9694896,3.9195633,3.9192128,3.9164908,3.9027972
1243,4.3192477,4.141836,4.1070013,4.2441316,4.3827877,4.507463,4.594803,4.624,4.6535735,4.6612706,4.6625357,4.680145,4.6746197,4.669439,4.647296,4.614054,4.6224475,4.6102476,4.5568676,4.556971,4.5795174,4.54764,4.5724273,4.5541487,4.540144,4.5275497,4.5153866,4.5141516,4.448353,4.420681,4.377789,4.365759,4.335867,4.286344,4.2825913,4.2516975,4.209504,4.1867337,4.1669464,4.1285453,4.0874753,4.0980086,4.049993,4.0615034,4.05338,3.9970727,3.9901814,3.93651,3.9422526,3.9397817,3.9280307
1244,4.3842087,4.2232404,4.199135,4.3265667,4.455502,4.566695,4.646472,4.6645713,4.6897964,4.6910763,4.688821,4.698644,4.687216,4.6786203,4.65426,4.620285,4.623511,4.6094956,4.5606146,4.5583158,4.5787153,4.548371,4.5708504,4.557378,4.5405827,4.529083,4.51625,4.5095525,4.452696,4.4271655,4.384266,4.372377,4.3368363,4.2941313,4.2863097,4.2572913,4.2150006,4.193315,4.1696467,4.1299834,4.091746,4.098182,4.052002,4.061282,4.0521197,3.9947798,3.987225,3.9342506,3.9343894,3.9319618,3.918158
1245,4.4095955,4.2666535,4.3024917,4.434965,4.5537043,4.6552353,4.7208166,4.748101,4.7630234,4.753606,4.753293,4.7588778,4.742129,4.732953,4.708473,4.675245,4.674387,4.6611986,4.614551,4.611996,4.6281333,4.6013975,4.61232,4.5999703,4.5842104,4.569218,4.5548735,4.5441217,4.4908423,4.463427,4.4238253,4.402937,4.371168,4.3251276,4.3154593,4.282014,4.243659,4.211118,4.182658,4.155634,4.1144695,4.1056557,4.0730057,4.0754695,4.0568447,4.0064936,3.9933853,3.941573,3.9353013,3.9273896,3.908452
1246,4.3833375,4.213607,4.2142577,4.3467555,4.4734755,4.5813465,4.651016,4.6876135,4.705906,4.7037745,4.706248,4.721622,4.7085676,4.7029676,4.680667,4.6479855,4.6536984,4.6410656,4.594366,4.591245,4.613863,4.584686,4.6017537,4.5862384,4.5696507,4.55865,4.5445347,4.540367,4.481553,4.453703,4.4122796,4.3983097,4.369797,4.3205743,4.31469,4.281071,4.238916,4.2113657,4.1911836,4.161198,4.1182804,4.117678,4.0756345,4.0840397,4.070998,4.0182614,4.008527,3.9550478,3.9576077,3.9478223,3.9336767
1247,4.3546095,4.1779537,4.120811,4.250902,4.387278,4.5067997,4.5901704,4.617621,4.646203,4.6543694,4.654065,4.6738644,4.66704,4.6620355,4.6396136,4.605344,4.6148562,4.6019745,4.5498557,4.5478873,4.574815,4.541117,4.5692863,4.5510793,4.5344234,4.5250335,4.5128474,4.5129232,4.4478602,4.4198155,4.3766456,4.3687806,4.3388505,4.290837,4.2867966,4.2575936,4.212961,4.192843,4.177713,4.1361027,4.094691,4.109827,4.056106,4.0723953,4.065818,4.0075445,4.0029473,3.9479947,3.9567125,3.9537263,3.9437125
1248,4.3231864,4.1378484,4.068815,4.200259,4.342183,4.4690604,4.560159,4.5857806,4.6188827,4.631327,4.63165,4.652188,4.64798,4.6438837,4.621055,4.5872154,4.5980387,4.585357,4.531001,4.53022,4.556787,4.522853,4.553388,4.534082,4.5190935,4.509164,4.4975634,4.4993396,4.4312096,4.404612,4.36019,4.353141,4.322513,4.2738814,4.2716475,4.243216,4.1981907,4.180709,4.1648483,4.12076,4.0802126,4.098582,4.0429306,4.059449,4.0563526,3.9958737,3.9928803,3.9375067,3.947679,3.9470127,3.9376543
1249,4.3440924,4.1525736,4.0470333,4.1699996,4.3132753,4.439229,4.5302515,4.552291,4.587628,4.6038322,4.6029353,4.626027,4.6215644,4.618992,4.594599,4.5600414,4.573033,4.5597396,4.505052,4.5023313,4.5339985,4.498433,4.533968,4.5134816,4.497479,4.4907556,4.4799056,4.4852314,4.414719,4.3900204,4.344017,4.342414,4.3117366,4.2635746,4.263177,4.2377787,4.188939,4.1765094,4.165596,4.115954,4.0755267,4.1010265,4.0375357,4.059593,4.0617547,3.9966908,3.998496,3.9405384,3.955409,3.9556503,3.94804
1250,4.3664064,4.165408,4.0227194,4.142778,4.2874246,4.4100823,4.5003834,4.525181,4.561158,4.5807137,4.578201,4.609638,4.607597,4.6041512,4.584146,4.548104,4.56539,4.551386,4.500007,4.495636,4.5342216,4.4938006,4.53794,4.517888,4.4956894,4.4950304,4.483848,4.490904,4.4227257,4.3935456,4.347324,4.3549027,4.3238134,4.2792053,4.2767715,4.2520895,4.2002773,4.1931195,4.19225,4.136088,4.0954113,4.1316276,4.056187,4.0864334,4.0895653,4.024295,4.0267134,3.9696157,3.9908478,3.9897625,3.9889646
1251,4.38965,4.187988,4.0271797,4.144997,4.2888837,4.4071946,4.493952,4.518149,4.554272,4.5742745,4.569903,4.603578,4.601687,4.5972576,4.578915,4.541972,4.5601974,4.54567,4.4968805,4.4910607,4.532637,4.490744,4.5379558,4.518463,4.493617,4.4956737,4.4851217,4.4925256,4.4262495,4.3958473,4.349474,4.3618913,4.330382,4.287985,4.283964,4.2606053,4.2066793,4.2015953,4.2059436,4.1454506,4.105185,4.145469,4.0647483,4.0981646,4.1012645,4.03635,4.039106,3.9824123,4.0054846,4.0035324,4.005167
1252,4.375867,4.1721683,4.003105,4.1116543,4.2576714,4.3832874,4.475005,4.4930415,4.531764,4.5549893,4.5527396,4.5819182,4.5774374,4.578173,4.551273,4.515476,4.5331597,4.5190215,4.462895,4.457046,4.49839,4.459278,4.5040026,4.4808598,4.462856,4.4618983,4.451817,4.464007,4.3883348,4.3660083,4.317541,4.324934,4.2951326,4.246803,4.2501903,4.2293353,4.1742344,4.170278,4.1683545,4.1103706,4.06925,4.1077876,4.030419,4.063129,4.0743403,4.001209,4.0114675,3.9487164,3.9729497,3.9745574,3.9704213
1253,4.378964,4.173048,4.002295,4.1108046,4.257505,4.3812165,4.470119,4.485163,4.5257835,4.548693,4.545544,4.5712557,4.5658107,4.5661354,4.538375,4.5031204,4.519228,4.5048776,4.450969,4.4443026,4.484023,4.447653,4.490248,4.4675655,4.4515805,4.4499874,4.4418373,4.4539824,4.378828,4.360219,4.310456,4.3194766,4.2886724,4.240847,4.244265,4.2252955,4.168238,4.1649995,4.1629868,4.102004,4.062737,4.0988426,4.022206,4.051779,4.0644474,3.9913905,4.002202,3.9394927,3.9616323,3.962836,3.9571815
1254,4.4058924,4.1803203,3.954556,4.0533576,4.202388,4.3253064,4.410718,4.4168954,4.463422,4.4913054,4.486821,4.5102363,4.5028358,4.505782,4.47363,4.43888,4.4572887,4.440499,4.389443,4.379374,4.423442,4.3897505,4.434445,4.4111395,4.3986535,4.399651,4.3970995,4.4147844,4.3361664,4.3254476,4.273965,4.2908463,4.2625256,4.2118115,4.220964,4.2069974,4.1434417,4.1485767,4.1520386,4.0807805,4.04362,4.08528,3.9987645,4.031161,4.053469,3.9740233,3.9918382,3.9260998,3.9522564,3.9530444,3.9460568
1255,4.466686,4.244654,4.0212846,4.112322,4.251796,4.363958,4.4391313,4.434768,4.4781365,4.500189,4.4940143,4.507595,4.493263,4.4949074,4.458456,4.424225,4.439162,4.419088,4.3737645,4.3608866,4.4026823,4.373534,4.4123435,4.3934913,4.3824573,4.383291,4.3837967,4.3983903,4.3261275,4.3201714,4.2705936,4.286692,4.258557,4.2081714,4.2181745,4.205173,4.141321,4.148139,4.147828,4.075661,4.0408,4.0761576,3.9911742,4.019866,4.042907,3.9620626,3.9800086,3.9146836,3.9358983,3.9344375,3.9224093
1256,4.524123,4.3075767,4.089685,4.1734805,4.3037705,4.4053144,4.4708605,4.4570704,4.4970016,4.5132203,4.505341,4.5099587,4.489161,4.489334,4.4491653,4.4152913,4.426663,4.4037848,4.3636765,4.348243,4.387804,4.3626137,4.3960133,4.381342,4.371162,4.3718786,4.374672,4.385986,4.3200216,4.3180923,4.2701254,4.285299,4.256727,4.207338,4.217449,4.205299,4.141321,4.149224,4.145243,4.072664,4.0398836,4.069129,3.986102,4.0112987,4.0344768,3.9526284,3.9704118,3.9055295,3.9218748,3.9184203,3.9019284
1257,4.543402,4.3107824,4.0674267,4.1479025,4.2763577,4.378329,4.440509,4.4193068,4.4617405,4.478793,4.4713254,4.470495,4.4468937,4.448668,4.4043946,4.3717093,4.384463,4.3581247,4.32127,4.3042,4.343943,4.3226457,4.3531895,4.340101,4.3343806,4.3348274,4.343296,4.356572,4.2901754,4.293268,4.247551,4.2638664,4.2404113,4.185519,4.2015586,4.1900563,4.1248875,4.1373944,4.133118,4.056872,4.0253844,4.0541964,3.9673908,3.991715,4.0195403,3.9346168,3.9547586,3.8895593,3.9061923,3.9010015,3.8806386
1258,4.5358253,4.3183947,4.090579,4.170902,4.2982206,4.4019117,4.470459,4.458396,4.495245,4.5121446,4.5057225,4.514643,4.49388,4.495442,4.454878,4.4202433,4.434987,4.410986,4.368208,4.353154,4.3965373,4.367479,4.404222,4.389484,4.3766913,4.3791065,4.380303,4.392498,4.325813,4.3190904,4.2742753,4.28742,4.262335,4.2104535,4.222679,4.2076936,4.146462,4.155358,4.151821,4.083017,4.047294,4.081469,3.9948184,4.0263357,4.0490317,3.9651556,3.9834204,3.9179313,3.9386005,3.935243,3.9201825
1259,4.4762425,4.2481937,4.013083,4.1020737,4.2401786,4.353129,4.427952,4.421457,4.4649363,4.4875064,4.481872,4.4946938,4.479413,4.482004,4.4440074,4.41,4.4263387,4.4047527,4.359858,4.346512,4.389389,4.3605924,4.3992934,4.380961,4.3708315,4.372014,4.3741155,4.389664,4.317014,4.311571,4.263612,4.2795935,4.2542033,4.201191,4.2138667,4.200349,4.1367908,4.1455073,4.145233,4.072746,4.0375624,4.074098,3.9868011,4.01686,4.0414357,3.9589677,3.9778843,3.912284,3.9347675,3.932725,3.9197185
1260,4.447309,4.216926,3.9806647,4.0735517,4.216401,4.3341427,4.4132233,4.411085,4.4565425,4.481798,4.4767966,4.4934263,4.481247,4.4843554,4.4482183,4.414119,4.431737,4.411656,4.364565,4.3524065,4.395888,4.3656297,4.406535,4.3862042,4.3759336,4.3769717,4.378115,4.395099,4.3195424,4.3127036,4.263577,4.280229,4.2545757,4.2014456,4.2137547,4.2001634,4.1363497,4.144383,4.1458044,4.073101,4.0372653,4.0761247,3.98837,4.0193458,4.0438647,3.9621491,3.9810607,3.9153256,3.9396062,3.938519,3.9275062
